mac_address,vendor
fc:a4:7a,"Ant Financial（Hang Zhou）Network Technology Co.,Ltd."
2c:16:bd,Molex Incorporated
d0:5f:64,wallbe GmbH
d0:5f:64,Decathlon SA
b4:a2:eb,"DCI International, LLC."
b4:a2:eb,"ShenZhen Lark Acoustics Co., Ltd."
2c:16:bd,"Hangzhou Yanzhi Technology Co.,Ltd."
b4:a2:eb,"Dongguan Finslink Communication Technology Co.,Ltd."
8c:59:3c,Dantherm Cooling Inc.
b4:a2:eb,"Canaan Creative Co.,Ltd."
2c:16:bd,"CLOUDWALK TECHNOLOGY CO.,LTD"
d0:c8:57,Imin Technology Pte Ltd
74:5b:c5,"Beijing Inspiry Technology Co., Ltd."
d0:c8:57,shenzhen cnsun
d0:c8:57,Shenzhen xiaosha  Intelligence  Technology Co. Ltd
d0:c8:57,"Innovative Industrial(HK)Co., Limited"
30:0a:60,"Beijing Ruiteng Zhongtian TECH Ltd.,Co"
bc:97:40,Lattec I/S
a4:3b:fa,Private
d0:c8:57,FORGAMERS INC.
60:95:ce,Cadmo Soluciones SAC
60:95:ce,GovComm
60:95:ce,Ponoor Experiments Inc.
bc:97:40,"Alpha ESS Co., Ltd."
60:95:ce,(UN)MANNED
60:95:ce,"Jlztlink Industry(ShenZhen)Co.,Ltd."
60:95:ce,Robot S.A.
bc:97:40,Rollock Oy
bc:34:00,Private
1c:82:59,"Shandong Luneng Intelligence Technology CO., Ltd"
1c:82:59,Jump Trading
1c:82:59,winsun AG
f8:1d:78,TELEOFIS
1c:82:59,"Applied Concepts, Inc."
84:8b:cd,"CHONGQING HUAYI KANGDAO TECHNOLOGY CO.,LTD."
84:8b:cd,NORALSY
1c:82:59,Evondos Oy
1c:82:59,Fagus-GreCon Greten GmbH & Co. KG
1c:82:59,"C&A Marketing, INC."
b0:fd:0b,"MartinLogan, Ltd."
b0:fd:0b,DNESO TEN Ltd.
84:8b:cd,Shenzhen LTIME In-Vehicle Entertainment System Company Limited
b0:fd:0b,Haltian Products Oy
80:7b:85,Private
e4:1e:0a,IDvaco Private Limited
e4:1e:0a,Connected Cars A/S
e4:1e:0a,B METERS S.R.L.
e4:1e:0a,"Safety Vision, LLC"
e4:1e:0a,XPR Group
e4:1e:0a,SFC Energy AG
c8:63:14,"Shenzhen Lihewei Electronics Co.,Ltd.Hunan Branch"
34:e1:d1,Hubitat Inc.
34:e1:d1,"APG Cash Drawer, LLC"
34:e1:d1,OrCam Technologies
c8:63:14,"Tymphany Acoustic Technology (Huizhou) Co., Ltd."
fc:d2:b6,"Cirque Audio Technology Co.,Ltd"
fc:d2:b6,LINK (FAR-EAST) CORPORATION
fc:d2:b6,"SHEN ZHEN XIN HAO YUAN PRECISION TECHNOLOGY CO.,L TD"
fc:d2:b6,Teamly Digital
74:5b:c5,"Qingdao Wintec System Co., Ltd"
74:5b:c5,"SIGLENT TECHNOLOGIES CO., LTD."
74:5b:c5,Yekani Manufacturing PTY Ltd
74:5b:c5,"SHENZHEN ATX TECHNOLOGY CO.,LTD"
e4:4c:c7,Ottomate International Pvt. Ltd.
e4:4c:c7,ACS-Solutions GmbH
e4:4c:c7,Telo Systems Limitd
e4:4c:c7,SmallHD
74:5b:c5,SpringCard
74:5b:c5,IRS Systementwicklung GmbH
1c:a0:d3,Private
28:fd:80,Private
e0:5a:9f,"ShenZhen Mornsun Smartlinker Limited Co., LTD"
4c:bc:98,"Elink Technology (Shenzhen) Co., Limited"
e0:5a:9f,"Fujian Newland Auto-ID Tech. Co.,Ltd."
4c:bc:98,Charge-Amps AB
38:b1:9e,ShenZhen ShuaiXian Electronic Equipment Co.Ltd
d8:86:0b,Auvidea GmbH
28:f5:37,1MORE
d8:86:0b,YUSAN INDUSTRIES LIMITED
d8:86:0b,Library Ideas
d8:86:0b,ComNav Technology Ltd.
38:b1:9e,Star Electronics GmbH & CoKG
38:b1:9e,HDANYWHERE
38:b1:9e,"Aeroespacial Guosheng Technology Co., Ltd"
d8:86:0b,"Shenzhen Yidong Technology Co.,Ltd"
d8:86:0b,VRINDA NANO TECHNOLOGIES PVT LTD
38:b1:9e,Triple Jump Medical
38:b1:9e,BoCo Inc.
38:b1:9e,Gesellschaft industrieller Technologien
cc:d3:9d,"Q-Branch Labs, Inc."
cc:d3:9d,"Shenzhen Chenggu Technology Co., Ltd"
cc:d3:9d,Krontech
cc:d3:9d,Bejing Nexsec Inc.
cc:d3:9d,Obelisk Inc.
d4:25:cc,TAKUMI JAPAN LTD
9c:69:b4,"NINGBO SHEN LINK COMMUNICATION TECHNOLOGY CO., LTD"
4c:91:7a,Openeye
4c:91:7a,Smart Access
9c:69:b4,"Suzhou Fitcan Technology Co.,LTD"
9c:69:b4,"Guangdong Hanwei intergration Co.,Ltd"
9c:69:b4,Shenzhen jiahua zhongli technology co.LTD
6c:df:fb,"Nanjing Buruike Electronics Technology Co., Ltd."
4c:91:7a,Alibaba (Beijing) Software Service Inc.
4c:91:7a,mtekvision
7c:bc:84,"Beijing Topnew Group Co., Ltd"
7c:bc:84,"Shenzhen Kuang-chi  Space Technology Co., Ltd."
6c:df:fb,Lineable Inc
98:f9:c7,"NC-LINK Technology Co., Ltd."
7c:bc:84,Shanghai Yitu Technology Co. Ltd
0c:fe:5d,"Antailiye Technology Co.,Ltd"
0c:fe:5d,"Yantai Dongfang Wisdom Electic Co.,Ltd."
98:f9:c7,Pozyx NV
0c:fe:5d,SELECTRIC Nachrichten-Systeme GmbH
0c:fe:5d,Vermes Microdispensing GmbH
10:07:23,Private
6c:5c:3d,IskraUralTEL
6c:5c:3d,"HTI Co., LTD."
a8:3f:a1,Plejd AB
a8:3f:a1,"Guangzhou Navigateworx Technologies Co., Limited"
a8:3f:a1,"Shanghai East China Computer Co., Ltd"
a0:3e:6b,Private
a8:3f:a1,"Laonz Co.,Ltd"
3c:6a:2c,"figur8, Inc."
30:0a:60,Realtime biometrics India pvt ltd
a4:ed:43,"Shanghai  Facom  Electronics Technology  Co, ltd."
30:0a:60,"Advanced Electronic Designs, Inc."
a0:28:33,"SHANGHAI XUNTAI INFORMATION TECHNOLOGY CO.,LTD."
a0:28:33,Ordercube GmbH
a0:28:33,Medical Evolution Kft
a0:28:33,HZHY TECHNOLOGY
a4:ed:43,"Beijing ICPC CO.,Ltd."
a4:ed:43,NETAS TELEKOMUNIKASYON A.S.
a4:ed:43,"Guangzhou Maxfaith Communication Technology Co.,LTD."
84:89:ec,Price Industries Limited
30:09:f9,"ZhongLi HengFeng (Shenzhen) Technology co.,Ltd."
30:09:f9,"Sichuan Nebula Networks Co.,LTD."
84:89:ec,thousand star tech LTD.
9c:f6:dd,Shanxi ZhuoZhi fei High Electronic Technology Co. Ltd.
b8:d8:12,"IPM Sales and service Co.,Ltd."
9c:f6:dd,"Beijing Sifang Automation Co., Ltd."
9c:f6:dd,b8ta Inc.
9c:f6:dd,Annapurna labs
30:09:f9,Honeywell
c0:83:59,CHONGQING JIUYU SMART TECHNOLOGY CO.LTD.
04:c3:e6,"Shenzhen Shuotian Information Technology Co., LTD"
04:c3:e6,"Advanced Digital Technologies, s.r.o."
04:c3:e6,"Guangdong New Pulse Electric Co., Ltd."
3c:42:7e,"Xiaoniu network technology (Shanghai) Co., Ltd."
04:c3:e6,SiS Technology
3c:42:7e,"Dongguan Taide Industrial Co.,Ltd."
d4:7c:44,"YunDing Network Technology (Beijing) Co., Ltd"
d4:7c:44,"Suzhou Wan Dian Zhang Network Technology Co., Ltd"
b4:4b:d6,"Shenzhen Huabai Intelligent Technology Co., Ltd."
3c:42:7e,"GJS Co., Ltd."
3c:42:7e,TAITEX CORPORATION
b4:4b:d6,Impakt S.A.
a0:19:b2,"Power Diagnostic Service Co., LTD."
cc:d3:1e,CUJO LLC
a0:19:b2,LDA Technologies
a0:19:b2,Vast Production Services
74:f8:db,"Ballard Technology, Inc,"
2c:48:35,DPS Electronics
2c:48:35,Shanghai Visteon Automotive Electronics System CO. Ltd.
8c:1c:da,"Anntec （Beijing） Technology Co.,Ltd."
3c:24:f0,"CASKY eTech Co., Ltd."
0c:73:eb,Green Fox Electro AS
8c:1c:da,"China Potevio Co., Ltd"
3c:24:f0,Travis Holding B.V.
3c:24:f0,Abrites Ltd.
48:0b:b2,Solaredge LTD.
48:0b:b2,"shanghai Rinlink  Intelligent Technology Co., Ltd."
88:5f:e8,"Unicom Global, Inc."
30:1f:9a,"FINE TRIUMPH TECHNOLOGY CORP.,LTD."
30:1f:9a,"Beijing Surestar Technology Co. Ltd,"
30:1f:9a,ILSAN ELECTRONICS
30:1f:9a,Dewesoft d.o.o.
f0:41:c8,"SHENZHEN WISEWING INTERNET TECHNOLOGY CO.,LTD"
88:a9:a7,"Thomas & Darden, Inc"
f0:41:c8,Powervault Ltd
a4:da:22,EHO.LINK
88:a9:a7,"Zhejiang Haoteng Electronic Technology Co.,Ltd."
dc:e5:33,Giant Power Technology Biomedical Corporation
dc:e5:33,Suzhou ATES electronic technology co.LTD
dc:e5:33,BRCK
dc:e5:33,"shenzhen bangying electronics co,.ltd"
dc:e5:33,Tiertime Corporation
dc:e5:33,FLYHT Aerospace
9c:43:1e,"SuZhou Jinruiyang Information Technology CO.,LTD"
9c:43:1e,JNL Technologies Inc
c4:ff:bc,"iMageTech CO.,LTD."
c4:ff:bc,"SHENZHEN KALIF ELECTRONICS CO.,LTD"
28:2c:02,"Epoch International Enterprises, Inc."
28:2c:02,EFENTO T P SZYDŁOWSKI K ZARĘBA SPÓŁKA JAWNA
f8:b5:68,PT. Eyro Digital Teknologi
40:48:fd,RL Controls LLC.
40:48:fd,Dynamic Engineering
40:48:fd,"Magenta Labs, Inc."
40:48:fd,Fast Programming
40:48:fd,SMART SENSOR DEVICES AB
38:73:ea,"Eyesight(Shanghai)Communication Technology Co.,Ltd."
38:73:ea,"L-3 Communications Mobile-Vision, Inc."
38:73:ea,"Rock Electronic Co., Ltd."
ec:9f:0d,"Paw-Taw-John Services, Inc."
ec:9f:0d,"Hesai Photonics Technology Co., Ltd"
ec:9f:0d,Sarcos Corp
ec:9f:0d,FCI
ec:9f:0d,Bei jing Lian Shan times Techonology Co.Ltd
34:d0:b8,eesy-innovation GmbH
34:d0:b8,Vtrek Group International Ltd.
34:d0:b8,Blustream Pty Ltd
ac:1d:df,CRDE
34:d0:b8,"Tascent, Inc."
74:1a:e0,SAIERCOM CORPORATION
74:1a:e0,Blocks Wearables Inc.
74:1a:e0,Voltaware Services Limited
54:9a:11,Elotech Industrieelektronik GmbH
cc:22:37,SHANGHAI CARGOA M.&E.EQUIPMENT CO.LTD
cc:22:37,"Hebei ZHSF Technology Co.,Ltd."
cc:22:37,XConnect Professional Services
2c:27:9e,AudioNord Distribution A/S
18:9b:a5,"ChengDu Vantron Technology, Ltd."
90:4e:91,CUTTER Systems spol. s r.o.
90:4e:91,mcf88 SRL
90:4e:91,IBM
90:4e:91,"North Pole Engineering, Inc."
50:ff:99,Informa LLC
90:4e:91,Nuwa Robotics (HK) Limited Taiwan Branch
90:4e:91,Spirtech
34:29:8f,"Shenzhen Advance River System Technology Co., Ltd"
34:00:8a,"ChengDu HuiZhong Cloud Information Technology Co., Ltd."
28:f5:37,"Shenzhen Modern Cowboy Technology Co.,Ltd."
28:f5:37,PRIMETECH ENGINEERING CORP.
34:00:8a,Keruyun Technoligies(Beijing) Corporation Limited
34:00:8a,RPE Monitor
34:00:8a,"Shenzhen Eternal Idea Tech Co.,Ltd"
34:00:8a,Fotonic i Norden AB
28:f5:37,Umojo
28:f5:37,Atomrock LLC
28:f5:37,Skyrockettoys LLC
28:f5:37,Valeo Siemens eAutomotive Norway
28:f5:37,LogiM GmbH Software und Entwicklung
78:d8:00,"Insignal Co., Ltd."
7c:ba:cc,Sun Asia Trade Co.
7c:ba:cc,"Changsha SUNYE Electric Co., Ltd."
78:d8:00,CS Instruments GmbH
ac:64:dd,HMicro Inc
4c:65:a8,"Suzhou Embedded Electronic Technology Co., Ltd."
f8:8a:3c,Shenzhen Shengyuan Tech Ltd.
4c:65:a8,Roost
f8:8a:3c,KLATU Networks Inc
a0:c5:f2,Synapsys Solutions Ltd.
a0:c5:f2,KNS Group LLC (YADRO Company)
a0:c5:f2,Speedgoat GmbH
a0:c5:f2,Viettronimex JSC
04:71:4b,Neurio Technology Inc.
04:71:4b,"Lighthouse AI, Inc"
f0:23:b9,Emu Technology
f0:23:b9,Audeara Pty. Ltd.
60:d7:e3,Elap s.r.l.
04:71:4b,"DIGIBEST TECHNOLOGY CO., LTD."
04:71:4b,KittyHawk Corporation
1c:c0:e1,"SHENZHEN KINSTONE D&T DEVELOP CO.,LTD"
08:ed:02,Eleven Engineering Incorporated
08:ed:02,TES Touch Embedded Solutions Inc.
98:aa:fc,Resonant Systems Inc.
98:aa:fc,"Shenzhen UniStrong Science & Technology Co., Ltd"
98:aa:fc,"SENKO Co.,Ltd."
08:ed:02,"HANTAS CO., LTD."
14:4f:d7,Red Technology Limited
14:4f:d7,"Qingdao Wodatong Electronics Co., Ltd."
14:4f:d7,Unirobot Corporation
a4:11:63,"Beijing XiaoRui Technology Co., Ltd"
1c:a0:d3,"NovTech, Inc."
40:f3:85,URMET Home & Building Solutions Pty Ltd
40:f3:85,Johnson Matthey
8c:c8:f4,"Beijing KXWELL Technology CO., LTD"
40:f3:85,Clixxo Broadband Private Limited
50:a4:d0,"Beijing YangLian Networks Technology co., LTD"
8c:c8:f4,"Beijing Xinxunxintong Eletronics Co.,Ltd"
8c:c8:f4,"PTYPE Co., LTD."
50:a4:d0,"Guangzhou Hysoon Electronic Co., Ltd."
34:04:9e,"Harbin Yantuo Science and Technology Development Co., Ltd"
40:ed:98,"Hangzhou GANX Technology Co.,Ltd."
40:ed:98,TeraTron GmbH
40:ed:98,BORDA TECHNOLOGY
50:0b:91,EWIN TECHNOLOGY LIMITED
50:0b:91,Security Alarms & Co. S.A.
a4:58:0f,"Changsha Tai Hui Network Technology Co.,Ltd"
a4:58:0f,ABB AB PGHV
a4:58:0f,Engineered SA
7c:cb:e2,optilink networks pvt ltd
7c:cb:e2,"Ningbo bird sales co.,LTD"
48:65:ee,CNU
48:65:ee,Swistec Systems AG
10:07:23,"Shenzhen Xinfa Electronic Co.,ltd"
24:4e:7b,sonoscape
24:4e:7b,"Mighty Audio, Inc."
24:4e:7b,"Shenzhen Ruixunyun Technology Co.,Ltd."
24:4e:7b,"CHUNGHSIN TECHNOLOGY GROUP CO.,LTD"
1c:c0:e1,Abbott Medical Optics Inc.
1c:c0:e1,"Monument Labs, Inc."
4c:e1:73,KTC(K-TEL)
ac:64:dd,"Beijing Hamigua Technology Co., Ltd."
4c:e1:73,"Beijing Sutongwang E-Business Co., Ltd"
38:3a:21,Mission Embedded GmbH
f8:1d:78,DACONS
38:3a:21,"Shanghai Greatwall Safety System Co.,Ltd"
f8:1d:78,Ophrys Systèmes
70:f8:e7,Dr. Simon Consulting GmbH
f8:1d:78,Xperio Labs Limited
70:f8:e7,TiVACI CORPORATION PTE LTD
84:e0:f4,AIMTRON CORPORATION
84:e0:f4,ASL Intercom B.V.
84:e0:f4,"Orchard Electronics Co., Ltd."
c0:d3:91,SAMSARA NETWORKS INC
c0:d3:91,"Alpha Audiotronics, Inc."
c0:d3:91,Zhinengguo technology company limited
84:e0:f4,ShenZhen Panrich Technology Limited
58:e8:76,TEM Mobile Limited
c0:d3:91,"WiTagg, Inc"
f0:ac:d7,"Smart Power Technology Co., Ltd."
58:e8:76,PROBIT SRL
f0:ac:d7,Groupeer Technologies
28:36:38,"Shenzhen  Zhi Hua  Creative Technology  Co., Ltd."
5c:f2:86,"Hangzhou Signwei Electronics Technology Co., Ltd"
28:36:38,Panasonic System Solutions Europe
8c:19:2d,"ELCO(TIANJIN)ELECTRONICS CO.,LTD."
d0:d9:4f,"Teco Image Systems Co., Ltd."
d0:d9:4f,Hyundai Autohow
d0:d9:4f,"Hangzhou xiaoben technology co.,Ltd"
d0:d9:4f,mycable GmbH
d0:d9:4f,"MAX Smart Home, LLC"
cc:d3:1e,KEN A/S
cc:d3:1e,Neptune Systems
cc:d3:1e,SAMIM Co
cc:d3:1e,Rondo Burgdorf AG
c4:7c:8d,ATI
68:91:d0,femrice
c4:7c:8d,Labor Strauss Sicherungsanlagenbau GmbH
c4:7c:8d,LYNX INNOVATION LITIMED
68:91:d0,Central Railway Manufacturing
68:91:d0,"Shenzhen NeaTech Intelligence Technology Co., Ltd."
e0:b6:f5,Shenzhen Xrinda Technology Ltd
e0:b6:f5,BeSTAR Corporation
50:ff:99,"Sea Eagle Optoelectronic Information Technology(Tianjin)co,Ltd"
98:6d:35,DH Mechatronic AG
50:ff:99,Simicon
50:ff:99,LEGEND WINNER LIMITED
98:6d:35,"Shenzhen MALATA Mobile Communication Co.,LTD"
7c:47:7c,Dspread Technology (Beijing) Inc.
7c:47:7c,BlueSmart Technology Corporation
7c:47:7c,Speedifi Inc
5c:f2:86,"CHIPSEN Co.,Ltd."
5c:f2:86,iSon Tech
38:fd:fe,Inspero Inc
38:fd:fe,FUBA Automotive Electronics GmbH
38:b8:eb,1.A Connect GmbH
78:ca:83,Konecranes
38:b8:eb,Aina Wireless Inc
78:ca:83,"Huatune Technology (Shanghai) Co., Ltd."
1c:88:79,"Sensys Networks, Inc."
1c:87:74,Schawbel Technologies LLC
1c:87:74,HABEY USA Inc.
1c:88:79,"Shenzhen Xiaoxi Technology Co., Ltd."
1c:88:79,"SHENZHENFREELINK ELECTRONIC CO.,LTD"
1c:87:76,Strone Technology
1c:87:76,"Jiangsu ETERN COMMUNICATION Co.,ltd"
1c:87:76,"Zhuhai MYZR Technology Co.,Ltd"
1c:88:79,Xingtera China Ltd
1c:87:79,Novetta
84:39:be,Neat S.r.l.
84:39:be,"Shenzhen Ramos Digital Technology Co,.Ltd."
40:a3:6b,National Research Council of Canada
40:a3:6b,Embrionix Design Inc.
70:88:6b,Chengdu Ophylink Communication Technology Ltd.
70:88:6b,CVnet
cc:1b:e0,"Guangzhou Southelectric Power Science Technology Development Co.,Ltd."
a0:3e:6b,Jining SmartCity Infotech Co.Ltd.
00:55:da,KoolPOS Inc.
cc:1b:e0,Laserworld (Switzerland) AG
00:55:da,Datapath Limited
00:55:da,"BroadSoft, Inc."
00:55:da,Nanoleaf
00:55:da,Speechlab
c8:8e:d1,Advanced Micro Controls Inc.
c8:8e:d1,"Electronic Controls Design, Inc."
c8:8e:d1,"Focalcrest, Ltd."
a0:3e:6b,Shenzhen Neostra Technology Co.Ltd
b0:c5:ca,"SunTech Medical, Inc."
dc:44:27,"Skywave Technology Co,.Ltd."
dc:44:27,EK-TEAM Elektronik- u. Kunststoff-Technik GmbH
dc:44:27,EcoGuard AB
b0:c5:ca,"shanghai University Ding-Tech software Corp.,ltd"
78:c2:c0,"Shanghai Hanyi Technologies Co,.Ltd."
b4:37:d1,"NANJING PUTIAN TELECOMMUNICATIONS TECHNOLOGY CO.,LTD."
b4:37:d1,Nanjing yuekong Intelligent Technology
78:c2:c0,"Ningbo Sanxing Electric Co., Ltd."
78:c2:c0,RONIX incorporated
74:f8:db,"TBM CO., LTD."
74:f8:db,Bernard Krone Holding GmbH & Co. KG
b4:37:d1,"Stratom, Inc."
b4:37:d1,KOMSIS ELEKTRONIK SISTEMLERI SAN. TIC. LTD.STI
b4:37:d1,eInfochips Limited
54:9a:11,"Elite Silicon Technology, Inc."
54:9a:11,"Tite, Inc."
74:f8:db,Enercon Technologies
88:5d:90,Unitac Technology Limited
88:5d:90,"Shenzhen Speedrun Technologies Co.,Ltd."
74:f8:db,Capwave Technologies Inc
74:f8:db,Avantree Corporation
88:5d:90,Creative Sensor Inc.
88:5d:90,"DAIDONG Industrial System Co., Ltd."
80:7b:85,EFCO
80:7b:85,"Zhuhai TOP Intelligence Electric Co., Ltd."
80:7b:85,"Hangzhou Synway Information Engineering Co., Ltd"
80:7b:85,"Quantel USA, Inc."
54:9a:11,Alfen BV
54:9a:11,Torrap Design Limited
64:fb:81,Securosys SA
1c:ca:e3,TengFeng
80:e4:da,"Guangzhou Pinzhong Electronic Technology CO., LTD"
80:e4:da,Thurlby Thandar Instruments LTD
1c:ca:e3,SIREA
2c:d1:41,"PIN SHANG LED Co., LTD."
2c:d1:41,"Shanghai RW ELE&TEC CO.,LTD"
90:c6:82,PowerShield Limited
2c:6a:6f,Holjeron
2c:6a:6f,Sensity Systems
90:c6:82,"Neone, Inc."
98:02:d8,"Navroom Beijing, China"
98:02:d8,HySecurity
98:02:d8,Ormazabal Protection&Automation
a0:bb:3e,"Beijing Techshino Technology Co., Ltd."
98:02:d8,Promicon Elektronik GmbH + Co.KG
98:02:d8,"HANSHIN MEDICAL CO., LTD."
98:02:d8,"Stoerk-Tronic, Stoerk GmbH & Co.KG"
2c:6a:6f,TINYCO
2c:6a:6f,"Beep, Inc."
2c:6a:6f,Cloudproject Generation Srl
a0:bb:3e,SIMTEC Elektronik GmbH
28:fd:80,Millcode
2c:26:5f,"Itus Networks, LLC"
2c:26:5f,"Coremate Technical Co., Ltd"
2c:26:5f,"GTA Electronics Co., Ltd."
2c:26:5f,Griessbach
28:fd:80,"Galileo, Inc."
a0:bb:3e,Link Labs
28:fd:80,Grandway Technology (Shenzhen) Limited
28:fd:80,University of York
f8:02:78,Luxul Technology Inc
0c:ef:af,Rotel
0c:ef:af,Firmware Design AS
f8:02:78,Reason Tecnologia SA
f8:02:78,Dueton Systems s.r.o.
a4:4f:29,LUCEOR
a4:4f:29,Olssen B.V.
a4:4f:29,DGC Access AB
a4:4f:29,Selektro Power Inc
a4:4f:29,"Shanghai KuanYu Industrial Network Equipment Co.,Ltd"
3c:39:e7,"chipsguide technology Co.,LTD"
3c:39:e7,ELSA Japan Inc.
0c:ef:af,Engineering Center ENERGOSERVICE
10:07:23,"Beijing Assem Technology Co., ltd"
d0:22:12,GNS-GmbH
d0:22:12,Xperio Labs Ltd.
10:07:23,ESTONE TECHNOLOGY INC
e8:18:63,"DongGuan Pengxun Electronics Technology Co., Ltd."
e8:18:63,"Guangzhou Tianyi Electronics Co., Ltd"
b8:d8:12,"ZheJiang FangTai Electirc Co., Ltd"
e8:18:63,"DigiMagus Technology (Shenzhen) Co., Ltd"
74:e1:4a,aritec gmbh
b8:d8:12,iModesty Technology Corp.
e8:18:63,"JDM Mobile Internet Solution(Shanghai) Co., Ltd."
b8:d8:12,Entotem LTD
b8:d8:12,XIAMEN XINDECO LTD.
74:e1:4a,"AStar Design Service Technologies Co., Ltd."
e8:18:63,"ARTECH SOLUTION CO.,LTD"
bc:66:41,"Shenzhen Crave Communication Co.,ltd"
bc:66:41,"Lucent Trans Electronics Co., Ltd"
e4:95:6e,eZeLink LLC
bc:66:41,VSN Mobil
58:fc:db,SWARCO TRAFFIC SYSTEMS GMBH
b0:1f:81,"TAIWAN Anjie Electronics Co.,Ltd."
bc:66:41,Sidus Novum Sp. z o. o.
58:fc:db,Xmodus Systems GmbH
b0:1f:81,"SHENZHEN GRID TECHNOLOGY CO.,LTD"
b0:1f:81,Private
f4:0e:11,"Shenzhen Grandsun Electronic Co.,Ltd."
f4:0e:11,Elektronika Naglic d.o.o.
f4:0e:11,"NIHON MEGA LOGIC CO.,LTD."
b0:1f:81,Sound United
f4:0e:11,E-SONG
f4:0e:11,Shenzhen headsun technology
14:1f:ba,"Swiss Electronic (Shenzhen) Co., Ltd"
14:1f:ba,"Shenzhen CATIC Information Technology Industry Co.,Ltd"
14:1f:ba,"Winsonic Electronics Co., Ltd."
14:1f:ba,GloQuad
7c:70:bc,Ametek VIS
bc:34:00,Parlay Labs dba Highfive
7c:70:bc,"XD-GE Automation CO.,LTD"
a4:3b:fa,"ALSTOM Strongwish (Shenzhen) Co., Ltd"
a4:3b:fa,The Magstim Company Ltd.
bc:34:00,IPLINK Technology Corp
a4:3b:fa,Plus One Japan Ltd.
a4:3b:fa,SHANGHAI XIETONG TECHNOLOGY INC.
d0:76:50,DAIKEN AUTOMACAO LTDA
d0:76:50,PelKorea
d0:76:50,InventDesign
a4:3b:fa,Powell Industries
d0:76:50,"ENCORED Technologies, Inc."
74:19:f8,"Trend-tech Technology Co., Limited"
74:19:f8,Cloudvue Technologies Corporation
74:19:f8,Essential Trading Systems Corp
4c:4b:f9,"Shenzhen HommPro Technology Co.,Ltd"
40:11:75,"Beijing Hexinruitong Electric Power Technology Co., Ltd."
40:11:75,Guangzhou RALID Information System Co.Ltd
40:11:75,"NanJing HuaStart Network Technology Co.,Ltd."
40:11:75,"Chongqing IQIYI Intelligence Technology Co., Ltd."
10:dc:b6,Annapurna labs
40:11:75,disguise Technologies Limited
10:dc:b6,"Shenzhen Sunwoda intelligent hardware Co.,Ltd"
10:dc:b6,Prolan Zrt.
54:a4:93,"Shenzhen C & D Electronics Co., Ltd."
10:dc:b6,"Sanofi (Beijing) Pharmaceutical Co., Ltd."
10:dc:b6,CAL-COMP INDUSTRIA E COMERCIO DE ELETRONICOS E INFORMATICA LTDA
54:a4:93,"ShenZhen Smart&Aspiration Co.,LTD"
54:a4:93,"Chengdu EVECCA Technology Co.,Ltd."
54:a4:93,"AUSOUNDS INTELLIGENCE, LLC"
54:a4:93,"ASSEM TECHNOLOGY CO.,LTD."
04:d1:6e,Elotec Fischer Elektronik GmbH
54:a4:93,Nederman Holding AB
44:03:77,OMNISENSE SYSTEMS PRIVATE LIMITED TAIWAN BRANCH
50:62:55,Ufanet SC
64:31:39,"Dongguan Huili electroacoustic Industrial Co.,ltd"
50:62:55,Southern Ground Audio LLC
c4:95:4d,"Shenzhen Xtooltech Co., Ltd"
c4:95:4d,"Shen Zhen Euse Technology Co.,Ltd"
a0:22:4e,ProPhotonix
a0:22:4e,"Applied Information, Inc."
20:0a:0d,Netinovo Technologies(Shenzhen) Ltd
20:0a:0d,bcheck NV
40:2c:76,"Suteng Innovation Technology Co., Ltd."
40:2c:76,Lista AG
40:2c:76,"Zhejiang Guoli Security Technology Co., Ltd."
40:2c:76,Annapurna labs
50:de:19,"BRAINWARE TERAHERTA INFORMATION TECHNOLOGY CO.,LTD."
40:2c:76,"Guangzhou LANGO Electronics Technology Co., Ltd."
50:de:19,Penny & Giles Aerospace Ltd
50:de:19,Bliq B.V.
50:de:19,Private
3c:fa:d3,"AMobile Solutions (Xiamen) CO. , LTD."
3c:fa:d3,Energous Corporation
3c:fa:d3,"Gulf Security Technology Co., Ltd"
3c:fa:d3,Home Control AS
b0:b3:53,HANMECIPS CO.
b0:b3:53,Zenlayer
90:e2:fc,"Beijing Lanxum Computer Technology CO.,LTD."
90:e2:fc,"ShenZhen Temwey Innovation Technology Co.,Ltd."
90:e2:fc,Dongguan Kangyong electronics technology Co. Ltd
90:e2:fc,bitsensing Inc.
90:e2:fc,Stanley Security
14:ae:85,"iSolution Technologies Co.,Ltd."
7c:bc:84,VANTAGE INTEGRATED SECURITY SOLUTIONS PVT LTD
64:62:66,FaceHeart Inc.
64:62:66,"Sensoro Co., Ltd."
64:62:66,"Pass & Seymour, Inc d/b/a Legrand"
94:cc:04,"Shandong free optical technology co., ltd."
94:cc:04,"ENTEC Electric & Electronic Co., LTD."
94:cc:04,SynchronicIT BV
f4:90:cb,Simavita (Aust) Pty Ltd
20:85:93,Great Lite International
4c:4b:f9,Tecnoplus Srl
98:06:37,Summa nv
98:06:37,Shanghai Jinnian information technology Co. Ltd
24:15:10,Annapurna labs
44:d5:f2,"Auctus Technologies Co.,Ltd."
44:d5:f2,"Shenzhen Qiutian Technology Co.,Ltd"
44:d5:f2,Joint-Stock Company Research and Development Center ELVEES
44:d5:f2,neocontrol soluções em automação
d0:5f:64,"Hangzhou ToupTek Photonics Co., Ltd."
fc:a4:7a,"Shenzhen VMAX New Energy Co., Ltd."
d0:5f:64,"Beijing Core Shield Group Co., Ltd."
